file,precision,registers,version,block,sort,kernel time,total time,memory
2_RANDCONSTHEIGHT,double,-,3,256,w,556624,565019,333892788
2_RANDCONSTHEIGHT,double,-,3,256,W,543361,551618,333892788
2_RANDCONSTHEIGHT,double,-,3,256,h,556567,564932,333892788
2_RANDCONSTHEIGHT,double,-,3,256,H,543568,551260,333892788
2_RANDCONSTHEIGHT,double,-,3,512,-,2339788,2341769,597034676
2_RANDCONSTHEIGHT,double,-,3,512,w,582290,589900,334907060
2_RANDCONSTHEIGHT,double,-,3,512,W,554991,562853,334907060
2_RANDCONSTHEIGHT,double,-,3,512,h,582726,590432,334907060
2_RANDCONSTHEIGHT,double,-,3,512,H,555483,563124,334907060
3_RANDCONSTWIDTH,float,-,1,32,-,2233255,2234320,186198216
3_RANDCONSTWIDTH,float,-,1,32,w,2112547,2115841,186460360
3_RANDCONSTWIDTH,float,-,1,32,W,2047829,2050789,186460360
3_RANDCONSTWIDTH,float,-,1,32,h,2116883,2119760,186460360
3_RANDCONSTWIDTH,float,-,1,32,H,2046879,2049782,186460360
3_RANDCONSTWIDTH,float,-,1,64,-,2806823,2807855,186198216
3_RANDCONSTWIDTH,float,-,1,64,w,3258846,3261775,186460360
3_RANDCONSTWIDTH,float,-,1,64,W,3461187,3464066,186460360
3_RANDCONSTWIDTH,float,-,1,64,h,3255251,3258117,186460360
3_RANDCONSTWIDTH,float,-,1,64,H,3457185,3460096,186460360
3_RANDCONSTWIDTH,float,-,1,128,-,2830300,2831270,186198216
3_RANDCONSTWIDTH,float,-,1,128,w,3251954,3254833,186460360
3_RANDCONSTWIDTH,float,-,1,128,W,3492143,3495039,186460360
3_RANDCONSTWIDTH,float,-,1,128,h,3248685,3251586,186460360
3_RANDCONSTWIDTH,float,-,1,128,H,3498655,3501541,186460360
3_RANDCONSTWIDTH,float,-,1,256,-,2889666,2890633,186198216
3_RANDCONSTWIDTH,float,-,1,256,w,3240472,3243469,186460360
3_RANDCONSTWIDTH,float,-,1,256,W,3439574,3442550,186460360
3_RANDCONSTWIDTH,float,-,1,256,h,3253613,3256565,186460360
3_RANDCONSTWIDTH,float,-,1,256,H,3440291,3443258,186460360
3_RANDCONSTWIDTH,float,-,1,512,-,3005960,3006964,186198216
3_RANDCONSTWIDTH,float,-,1,512,w,3325908,3328877,186460360
3_RANDCONSTWIDTH,float,-,1,512,W,3449479,3452442,186460360
3_RANDCONSTWIDTH,float,-,1,512,h,3326369,3329346,186460360
3_RANDCONSTWIDTH,float,-,1,512,H,3459734,3462655,186460360
3_RANDCONSTWIDTH,float,-,2,32,-,1027278,1029172,341901432
3_RANDCONSTWIDTH,float,-,2,32,w,543544,547319,342163576
3_RANDCONSTWIDTH,float,-,2,32,W,495179,498990,342163576
3_RANDCONSTWIDTH,float,-,2,32,h,543455,547368,342163576
3_RANDCONSTWIDTH,float,-,2,32,H,495319,499141,342163576
3_RANDCONSTWIDTH,float,-,2,64,-,657677,659567,341901432
3_RANDCONSTWIDTH,float,-,2,64,w,340234,344036,342163576
3_RANDCONSTWIDTH,float,-,2,64,W,296117,299887,342163576
3_RANDCONSTWIDTH,float,-,2,64,h,340295,343931,342163576
3_RANDCONSTWIDTH,float,-,2,64,H,296039,299693,342163576
3_RANDCONSTWIDTH,float,-,2,128,-,657976,659896,341901432
3_RANDCONSTWIDTH,float,-,2,128,w,340442,344117,342163576
3_RANDCONSTWIDTH,float,-,2,128,W,295350,299095,342163576
3_RANDCONSTWIDTH,float,-,2,128,h,340541,344236,342163576
3_RANDCONSTWIDTH,float,-,2,128,H,295229,298877,342163576
3_RANDCONSTWIDTH,float,-,2,256,-,670045,671851,341901432
3_RANDCONSTWIDTH,float,-,2,256,w,345557,349212,342163576
3_RANDCONSTWIDTH,float,-,2,256,W,296169,299833,342163576
3_RANDCONSTWIDTH,float,-,2,256,h,343867,347501,342163576
3_RANDCONSTWIDTH,float,-,2,256,H,296313,299997,342163576
3_RANDCONSTWIDTH,float,-,2,512,-,671298,673113,341901432
3_RANDCONSTWIDTH,float,-,2,512,w,344218,347859,342163576
3_RANDCONSTWIDTH,float,-,2,512,W,297079,300749,342163576
3_RANDCONSTWIDTH,float,-,2,512,h,344137,347801,342163576
3_RANDCONSTWIDTH,float,-,2,512,H,296994,300637,342163576
3_RANDCONSTWIDTH,float,-,3,32,-,1009925,1011845,334099576
3_RANDCONSTWIDTH,float,-,3,32,w,533358,536918,186816632
3_RANDCONSTWIDTH,float,-,3,32,W,487464,491051,186816632
3_RANDCONSTWIDTH,float,-,3,32,h,533511,537084,186816632
3_RANDCONSTWIDTH,float,-,3,32,H,487360,491015,186816632
3_RANDCONSTWIDTH,float,-,3,64,-,645611,647026,338781304
3_RANDCONSTWIDTH,float,-,3,64,w,335134,338214,186881144
3_RANDCONSTWIDTH,float,-,3,64,W,291598,294681,186881144
3_RANDCONSTWIDTH,float,-,3,64,h,335053,338122,186881144
3_RANDCONSTWIDTH,float,-,3,64,H,291500,294666,186881144
3_RANDCONSTWIDTH,float,-,3,128,-,648957,650365,340891768
3_RANDCONSTWIDTH,float,-,3,128,w,333875,336980,187043960
3_RANDCONSTWIDTH,float,-,3,128,W,290603,293692,187043960
3_RANDCONSTWIDTH,float,-,3,128,h,333869,336970,187043960
3_RANDCONSTWIDTH,float,-,3,128,H,290564,293644,187043960
3_RANDCONSTWIDTH,float,-,3,256,-,658198,659970,341847160
3_RANDCONSTWIDTH,float,-,3,256,w,338001,341430,187354232
3_RANDCONSTWIDTH,float,-,3,256,W,291408,294837,187354232
3_RANDCONSTWIDTH,float,-,3,256,h,338008,341426,187354232
3_RANDCONSTWIDTH,float,-,3,256,H,291107,294521,187354232
3_RANDCONSTWIDTH,float,-,3,512,-,659131,660942,342165112
3_RANDCONSTWIDTH,float,-,3,512,w,337433,340836,187967096
3_RANDCONSTWIDTH,float,-,3,512,W,291538,294945,187967096
3_RANDCONSTWIDTH,float,-,3,512,h,337389,340872,187967096
3_RANDCONSTWIDTH,float,-,3,512,H,291671,295154,187967096
3_RANDCONSTWIDTH,double,-,1,32,-,3457740,3458829,371544404
3_RANDCONSTWIDTH,double,-,1,32,w,3111052,3118055,371806548
3_RANDCONSTWIDTH,double,-,1,32,W,3046910,3053842,371806548
3_RANDCONSTWIDTH,double,-,1,32,h,3114379,3121309,371806548
3_RANDCONSTWIDTH,double,-,1,32,H,3043833,3050984,371806548
3_RANDCONSTWIDTH,double,-,1,64,-,3542699,3543807,371544404
3_RANDCONSTWIDTH,double,-,1,64,w,3529933,3536947,371806548
3_RANDCONSTWIDTH,double,-,1,64,W,3579752,3586760,371806548
3_RANDCONSTWIDTH,double,-,1,64,h,3531084,3538116,371806548
3_RANDCONSTWIDTH,double,-,1,64,H,3584929,3591935,371806548
3_RANDCONSTWIDTH,double,-,1,128,-,3578589,3579696,371544404
3_RANDCONSTWIDTH,double,-,1,128,w,3549795,3556757,371806548
3_RANDCONSTWIDTH,double,-,1,128,W,3587249,3594194,371806548
3_RANDCONSTWIDTH,double,-,1,128,h,3549428,3556329,371806548
3_RANDCONSTWIDTH,double,-,1,128,H,3588065,3594933,371806548
3_RANDCONSTWIDTH,double,-,1,256,-,3623867,3624923,371544404
3_RANDCONSTWIDTH,double,-,1,256,w,3125677,3132600,371806548
3_RANDCONSTWIDTH,double,-,1,256,W,3031352,3038309,371806548
3_RANDCONSTWIDTH,double,-,1,256,h,3127643,3134516,371806548
3_RANDCONSTWIDTH,double,-,1,256,H,3029340,3036264,371806548
3_RANDCONSTWIDTH,double,-,1,512,-,3667946,3668997,371544404
3_RANDCONSTWIDTH,double,-,1,512,w,3196075,3203141,371806548
3_RANDCONSTWIDTH,double,-,1,512,W,3019103,3026161,371806548
3_RANDCONSTWIDTH,double,-,1,512,h,3195574,3202530,371806548
3_RANDCONSTWIDTH,double,-,1,512,H,3019536,3026558,371806548
3_RANDCONSTWIDTH,double,-,2,32,-,3033649,3035803,682950836
3_RANDCONSTWIDTH,double,-,2,32,w,1567198,1575324,683212980
3_RANDCONSTWIDTH,double,-,2,32,W,1509564,1517620,683212980
3_RANDCONSTWIDTH,double,-,2,32,h,1569615,1577608,683212980
3_RANDCONSTWIDTH,double,-,2,32,H,1509190,1517139,683212980
3_RANDCONSTWIDTH,double,-,2,64,-,2971123,2973285,682950836
3_RANDCONSTWIDTH,double,-,2,64,w,1550771,1558826,683212980
3_RANDCONSTWIDTH,double,-,2,64,W,1492079,1500131,683212980
3_RANDCONSTWIDTH,double,-,2,64,h,1550066,1558033,683212980
3_RANDCONSTWIDTH,double,-,2,64,H,1492448,1500326,683212980
3_RANDCONSTWIDTH,double,-,2,128,-,2978790,2980864,682950836
3_RANDCONSTWIDTH,double,-,2,128,w,1543222,1551241,683212980
3_RANDCONSTWIDTH,double,-,2,128,W,1489123,1497194,683212980
3_RANDCONSTWIDTH,double,-,2,128,h,1543346,1551311,683212980
3_RANDCONSTWIDTH,double,-,2,128,H,1489033,1497030,683212980
3_RANDCONSTWIDTH,double,-,2,256,-,3110877,3113062,682950836
3_RANDCONSTWIDTH,double,-,2,256,w,1593385,1601425,683212980
3_RANDCONSTWIDTH,double,-,2,256,W,1506721,1514776,683212980
3_RANDCONSTWIDTH,double,-,2,256,h,1593500,1601496,683212980
3_RANDCONSTWIDTH,double,-,2,256,H,1505892,1513873,683212980
3_RANDCONSTWIDTH,double,-,2,512,-,3182475,3184631,682950836
3_RANDCONSTWIDTH,double,-,2,512,w,1679291,1687303,683212980
3_RANDCONSTWIDTH,double,-,2,512,W,1538821,1546806,683212980
3_RANDCONSTWIDTH,double,-,2,512,h,1679426,1687366,683212980
3_RANDCONSTWIDTH,double,-,2,512,H,1536382,1544391,683212980
3_RANDCONSTWIDTH,double,-,3,32,-,3047154,3049457,667060404
3_RANDCONSTWIDTH,double,-,3,32,w,1576231,1584276,372232372
3_RANDCONSTWIDTH,double,-,3,32,W,1518427,1526414,372232372
3_RANDCONSTWIDTH,double,-,3,32,h,1576269,1584161,372232372
3_RANDCONSTWIDTH,double,-,3,32,H,1517437,1525367,372232372
3_RANDCONSTWIDTH,double,-,3,64,-,2991672,2993402,676436148
3_RANDCONSTWIDTH,double,-,3,64,w,1557036,1564429,372373684
3_RANDCONSTWIDTH,double,-,3,64,W,1499820,1507161,372373684
3_RANDCONSTWIDTH,double,-,3,64,h,1561167,1568624,372373684
3_RANDCONSTWIDTH,double,-,3,64,H,1499918,1507222,372373684
3_RANDCONSTWIDTH,double,-,3,128,-,2994482,2996170,680663220
3_RANDCONSTWIDTH,double,-,3,128,w,1551387,1558765,372705460
3_RANDCONSTWIDTH,double,-,3,128,W,1497287,1504610,372705460
3_RANDCONSTWIDTH,double,-,3,128,h,1550701,1557955,372705460
3_RANDCONSTWIDTH,double,-,3,128,H,1494875,1502232,372705460
3_RANDCONSTWIDTH,double,-,3,256,-,3128284,3130429,682577076
3_RANDCONSTWIDTH,double,-,3,256,w,1606210,1614036,373329076
3_RANDCONSTWIDTH,double,-,3,256,W,1515384,1523339,373329076
3_RANDCONSTWIDTH,double,-,3,256,h,1604387,1612169,373329076
3_RANDCONSTWIDTH,double,-,3,256,H,1514522,1522289,373329076
3_RANDCONSTWIDTH,double,-,3,512,-,3218328,3220450,683214516
3_RANDCONSTWIDTH,double,-,3,512,w,1707138,1714983,374556340
3_RANDCONSTWIDTH,double,-,3,512,W,1564949,1572735,374556340
3_RANDCONSTWIDTH,double,-,3,512,h,1706298,1714045,374556340
3_RANDCONSTWIDTH,double,-,3,512,H,1563557,1571312,374556340
4_SKEWED,float,-,1,32,-,2839345,2840200,85585992
4_SKEWED,float,-,1,32,w,2800588,2803386,85848136
4_SKEWED,float,-,1,32,W,2599813,2602565,85848136
4_SKEWED,float,-,1,32,h,2893092,2895857,85848136
4_SKEWED,float,-,1,32,H,2692950,2695743,85848136
4_SKEWED,float,-,1,64,-,2497331,2498193,85585992
4_SKEWED,float,-,1,64,w,3055424,3058202,85848136
4_SKEWED,float,-,1,64,W,3028062,3030845,85848136
4_SKEWED,float,-,1,64,h,3435287,3438068,85848136
4_SKEWED,float,-,1,64,H,3205249,3208108,85848136
4_SKEWED,float,-,1,128,-,2552249,2553146,85585992
4_SKEWED,float,-,1,128,w,3074061,3076915,85848136
4_SKEWED,float,-,1,128,W,3157497,3160349,85848136
4_SKEWED,float,-,1,128,h,3289839,3292734,85848136
4_SKEWED,float,-,1,128,H,3277750,3280537,85848136
4_SKEWED,float,-,1,256,-,2921379,2922218,85585992
4_SKEWED,float,-,1,256,w,3379324,3382155,85848136
4_SKEWED,float,-,1,256,W,3360522,3363335,85848136
4_SKEWED,float,-,1,256,h,3540773,3543542,85848136
4_SKEWED,float,-,1,256,H,3627489,3630279,85848136
4_SKEWED,float,-,1,512,-,4172995,4173916,85585992
4_SKEWED,float,-,1,512,w,4400266,4403129,85848136
4_SKEWED,float,-,1,512,W,4228975,4231832,85848136
4_SKEWED,float,-,1,512,h,4634893,4637807,85848136
4_SKEWED,float,-,1,512,H,4608433,4611296,85848136
4_SKEWED,float,-,2,32,-,3176708,3178987,585171064
4_SKEWED,float,-,2,32,w,1228266,1232404,585433208
4_SKEWED,float,-,2,32,W,1101457,1105630,585433208
4_SKEWED,float,-,2,32,h,1280392,1284538,585433208
4_SKEWED,float,-,2,32,H,1153776,1157890,585433208
4_SKEWED,float,-,2,64,-,2713793,2716009,585171064
4_SKEWED,float,-,2,64,w,1170259,1174384,585433208
4_SKEWED,float,-,2,64,W,1112137,1116265,585433208
4_SKEWED,float,-,2,64,h,1206781,1210897,585433208
4_SKEWED,float,-,2,64,H,1160443,1164546,585433208
4_SKEWED,float,-,2,128,-,2787577,2789777,585171064
4_SKEWED,float,-,2,128,w,1165824,1169804,585433208
4_SKEWED,float,-,2,128,W,1109947,1113964,585433208
4_SKEWED,float,-,2,128,h,1208693,1212678,585433208
4_SKEWED,float,-,2,128,H,1160687,1164672,585433208
4_SKEWED,float,-,2,256,-,3136376,3138485,585171064
4_SKEWED,float,-,2,256,w,1193684,1197683,585433208
4_SKEWED,float,-,2,256,W,1133467,1137452,585433208
4_SKEWED,float,-,2,256,h,1246898,1250886,585433208
4_SKEWED,float,-,2,256,H,1195840,1199878,585433208
4_SKEWED,float,-,2,512,-,4750486,4752598,585171064
4_SKEWED,float,-,2,512,w,1283986,1288106,585433208
4_SKEWED,float,-,2,512,W,1192961,1196973,585433208
4_SKEWED,float,-,2,512,h,1365868,1369848,585433208
4_SKEWED,float,-,2,512,H,1299033,1303035,585433208
4_SKEWED,float,-,3,32,-,3085314,3087128,251702392
4_SKEWED,float,-,3,32,w,1203627,1207087,88755320
4_SKEWED,float,-,3,32,W,1081139,1084591,88755320
4_SKEWED,float,-,3,32,h,1253882,1257437,87239288
4_SKEWED,float,-,3,32,H,1130914,1134363,87239288
4_SKEWED,float,-,3,64,-,2693491,2694873,326839416
4_SKEWED,float,-,3,64,w,1134717,1137680,91013240
4_SKEWED,float,-,3,64,W,1090111,1093070,91013240
4_SKEWED,float,-,3,64,h,1187729,1190694,88175736
4_SKEWED,float,-,3,64,H,1140192,1143150,88175736
4_SKEWED,float,-,3,128,-,2725185,2726727,424155256
4_SKEWED,float,-,3,128,w,1136150,1139118,96125048
4_SKEWED,float,-,3,128,W,1089419,1092472,96125048
4_SKEWED,float,-,3,128,h,1183258,1186356,90220664
4_SKEWED,float,-,3,128,H,1137681,1140689,90220664
4_SKEWED,float,-,3,256,-,3124236,3126257,513670264
4_SKEWED,float,-,3,256,w,1174388,1177819,102366328
4_SKEWED,float,-,3,256,W,1112244,1115580,102366328
4_SKEWED,float,-,3,256,h,1221931,1225253,93432952
4_SKEWED,float,-,3,256,H,1173294,1176642,93432952
4_SKEWED,float,-,3,512,-,4657166,4659256,556566136
4_SKEWED,float,-,3,512,w,1260300,1263735,116926072
4_SKEWED,float,-,3,512,W,1170903,1174267,116926072
4_SKEWED,float,-,3,512,h,1331253,1334596,99870328
4_SKEWED,float,-,3,512,H,1275552,1278865,99870328
4_SKEWED,double,-,1,32,-,9775384,9776232,170276276
4_SKEWED,double,-,1,32,w,3824634,3831294,170538420
4_SKEWED,double,-,1,32,W,3468839,3475439,170538420
4_SKEWED,double,-,1,32,h,3981572,3988251,170538420
4_SKEWED,double,-,1,32,H,3645498,3652164,170538420
4_SKEWED,double,-,1,64,-,9809867,9810688,170276276
4_SKEWED,double,-,1,64,w,3937018,3943731,170538420
4_SKEWED,double,-,1,64,W,3606394,3613082,170538420
4_SKEWED,double,-,1,64,h,4050572,4057232,170538420
4_SKEWED,double,-,1,64,H,3795875,3802522,170538420
4_SKEWED,double,-,1,128,-,10455819,10456660,170276276
4_SKEWED,double,-,1,128,w,3965431,3972122,170538420
4_SKEWED,double,-,1,128,W,3676846,3683492,170538420
4_SKEWED,double,-,1,128,h,4094714,4101466,170538420
4_SKEWED,double,-,1,128,H,3893303,3899995,170538420
4_SKEWED,double,-,1,256,-,11937855,11938758,170276276
4_SKEWED,double,-,1,256,w,4048774,4055506,170538420
4_SKEWED,double,-,1,256,W,3573354,3580217,170538420
4_SKEWED,double,-,1,256,h,4249133,4255884,170538420
4_SKEWED,double,-,1,256,H,3873775,3880554,170538420
4_SKEWED,double,-,1,512,-,15544801,15545665,170276276
4_SKEWED,double,-,1,512,w,5403668,5410517,170538420
4_SKEWED,double,-,1,512,W,4592630,4599375,170538420
4_SKEWED,double,-,1,512,h,5433428,5440219,170538420
4_SKEWED,double,-,1,512,H,4734725,4741463,170538420
4_SKEWED,double,-,2,32,-,10242625,10245521,1169490100
4_SKEWED,double,-,2,32,w,2295637,2304376,1169752244
4_SKEWED,double,-,2,32,W,2149993,2158692,1169752244
4_SKEWED,double,-,2,32,h,2343949,2352676,1169752244
4_SKEWED,double,-,2,32,H,2162121,2170799,1169752244
4_SKEWED,double,-,2,64,-,10347190,10350059,1169490100
4_SKEWED,double,-,2,64,w,2293201,2301946,1169752244
4_SKEWED,double,-,2,64,W,2147743,2156451,1169752244
4_SKEWED,double,-,2,64,h,2327998,2336804,1169752244
4_SKEWED,double,-,2,64,H,2175560,2184132,1169752244
4_SKEWED,double,-,2,128,-,10778758,10781520,1169490100
4_SKEWED,double,-,2,128,w,2270553,2279267,1169752244
4_SKEWED,double,-,2,128,W,2096035,2104798,1169752244
4_SKEWED,double,-,2,128,h,2377076,2385818,1169752244
4_SKEWED,double,-,2,128,H,2162094,2170835,1169752244
4_SKEWED,double,-,2,256,-,12386373,12389238,1169490100
4_SKEWED,double,-,2,256,w,2619836,2628566,1169752244
4_SKEWED,double,-,2,256,W,2318348,2327136,1169752244
4_SKEWED,double,-,2,256,h,2680992,2689718,1169752244
4_SKEWED,double,-,2,256,H,2417683,2426427,1169752244
4_SKEWED,double,-,2,512,-,16473950,16476834,1169490100
4_SKEWED,double,-,2,512,w,3865600,3874315,1169752244
4_SKEWED,double,-,2,512,W,3315966,3324711,1169752244
4_SKEWED,double,-,2,512,h,3771561,3780298,1169752244
4_SKEWED,double,-,2,512,H,3317735,3326482,1169752244
4_SKEWED,double,-,3,32,-,10615339,10617472,502266036
4_SKEWED,double,-,3,32,w,2296638,2304330,176133300
4_SKEWED,double,-,3,32,W,2148919,2156598,176133300
4_SKEWED,double,-,3,32,h,2335002,2342629,173034676
4_SKEWED,double,-,3,32,H,2174533,2182220,173034676
4_SKEWED,double,-,3,64,-,9998596,10000374,652552372
4_SKEWED,double,-,3,64,w,2274637,2281741,180699316
4_SKEWED,double,-,3,64,W,2157357,2164567,180699316
4_SKEWED,double,-,3,64,h,2315035,2322180,174917812
4_SKEWED,double,-,3,64,H,2188180,2195319,174917812
4_SKEWED,double,-,3,128,-,10925689,10927718,847190196
4_SKEWED,double,-,3,128,w,2271948,2279076,191010996
4_SKEWED,double,-,3,128,W,2105191,2112416,191010996
4_SKEWED,double,-,3,128,h,2337078,2344187,178997428
4_SKEWED,double,-,3,128,H,2165307,2172492,178997428
4_SKEWED,double,-,3,256,-,12477004,12479529,1026223284
4_SKEWED,double,-,3,256,w,2647402,2654975,203631796
4_SKEWED,double,-,3,256,W,2335341,2342869,203631796
4_SKEWED,double,-,3,256,h,2681434,2689011,185429172
4_SKEWED,double,-,3,256,H,2418633,2426188,185429172
4_SKEWED,double,-,3,512,-,16487240,16489904,1112016564
4_SKEWED,double,-,3,512,w,3870420,3878050,233555636
4_SKEWED,double,-,3,512,W,3321652,3329256,233555636
4_SKEWED,double,-,3,512,h,3765882,3773515,198362804
4_SKEWED,double,-,3,512,H,3304550,3312254,198362804
5_SKEWEDCONSTHEIGHT,float,-,1,32,-,1190835,1191717,84094792
5_SKEWEDCONSTHEIGHT,float,-,1,32,w,1082512,1085357,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,32,W,970079,972918,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,32,h,1218798,1221610,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,32,H,1010471,1013266,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,64,-,993637,994501,84094792
5_SKEWEDCONSTHEIGHT,float,-,1,64,w,1384565,1387371,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,64,W,1333029,1335820,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,64,h,1609506,1612400,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,64,H,1484476,1487277,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,128,-,1012085,1012943,84094792
5_SKEWEDCONSTHEIGHT,float,-,1,128,w,1405973,1408784,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,128,W,1368475,1371288,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,128,h,1621665,1624498,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,128,H,1618077,1620881,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,256,-,1109759,1110615,84094792
5_SKEWEDCONSTHEIGHT,float,-,1,256,w,1316694,1319570,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,256,W,1261563,1264443,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,256,h,1660108,1662981,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,256,H,1598417,1601304,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,512,-,1276110,1276985,84094792
5_SKEWEDCONSTHEIGHT,float,-,1,512,w,1221342,1224226,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,512,W,1104504,1107368,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,512,h,1667855,1670715,84356936
5_SKEWEDCONSTHEIGHT,float,-,1,512,H,1602015,1604870,84356936
5_SKEWEDCONSTHEIGHT,float,-,2,32,-,1054564,1056572,373358712
5_SKEWEDCONSTHEIGHT,float,-,2,32,w,384632,389325,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,32,W,253324,257250,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,32,h,376367,381038,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,32,H,256351,260270,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,64,-,780597,782613,373358712
5_SKEWEDCONSTHEIGHT,float,-,2,64,w,311406,315316,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,64,W,251723,255606,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,64,h,308786,312704,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,64,H,251854,255816,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,128,-,780038,782209,373358712
5_SKEWEDCONSTHEIGHT,float,-,2,128,w,311592,315530,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,128,W,244269,248227,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,128,h,306771,310668,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,128,H,251876,255780,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,256,-,908408,910469,373358712
5_SKEWEDCONSTHEIGHT,float,-,2,256,w,329267,333307,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,256,W,243974,247873,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,256,h,316931,320838,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,256,H,254756,258670,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,512,-,1128723,1130722,373358712
5_SKEWEDCONSTHEIGHT,float,-,2,512,w,424292,428203,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,512,W,313767,317752,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,512,h,330985,334972,373620856
5_SKEWEDCONSTHEIGHT,float,-,2,512,H,258279,262198,373620856
5_SKEWEDCONSTHEIGHT,float,-,3,32,-,1034800,1036797,212065912
5_SKEWEDCONSTHEIGHT,float,-,3,32,w,379476,383118,92408440
5_SKEWEDCONSTHEIGHT,float,-,3,32,W,248753,252400,92408440
5_SKEWEDCONSTHEIGHT,float,-,3,32,h,369867,373504,85450360
5_SKEWEDCONSTHEIGHT,float,-,3,32,H,251600,255279,85450360
5_SKEWEDCONSTHEIGHT,float,-,3,64,-,768525,769942,257141880
5_SKEWEDCONSTHEIGHT,float,-,3,64,w,308055,311150,100198520
5_SKEWEDCONSTHEIGHT,float,-,3,64,W,246911,250022,100198520
5_SKEWEDCONSTHEIGHT,float,-,3,64,h,302000,305064,86393976
5_SKEWEDCONSTHEIGHT,float,-,3,64,H,248864,251981,86393976
5_SKEWEDCONSTHEIGHT,float,-,3,128,-,772500,773962,312897656
5_SKEWEDCONSTHEIGHT,float,-,3,128,w,307441,310548,113614968
5_SKEWEDCONSTHEIGHT,float,-,3,128,W,239548,242676,113614968
5_SKEWEDCONSTHEIGHT,float,-,3,128,h,301135,304219,88105080
5_SKEWEDCONSTHEIGHT,float,-,3,128,H,247417,250553,88105080
5_SKEWEDCONSTHEIGHT,float,-,3,256,-,886967,888878,358136952
5_SKEWEDCONSTHEIGHT,float,-,3,256,w,323923,327419,144338040
5_SKEWEDCONSTHEIGHT,float,-,3,256,W,240113,243654,144338040
5_SKEWEDCONSTHEIGHT,float,-,3,256,h,312993,316451,91028600
5_SKEWEDCONSTHEIGHT,float,-,3,256,H,250415,253896,91028600
5_SKEWEDCONSTHEIGHT,float,-,3,512,-,1106980,1109022,371902072
5_SKEWEDCONSTHEIGHT,float,-,3,512,w,417648,421290,200132216
5_SKEWEDCONSTHEIGHT,float,-,3,512,W,307732,311399,200132216
5_SKEWEDCONSTHEIGHT,float,-,3,512,h,326743,330216,97265272
5_SKEWEDCONSTHEIGHT,float,-,3,512,H,253873,257346,97265272
5_SKEWEDCONSTHEIGHT,double,-,1,32,-,2904324,2905151,167296756
5_SKEWEDCONSTHEIGHT,double,-,1,32,w,1531618,1538321,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,32,W,1204513,1211230,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,32,h,1682571,1689271,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,32,H,1317336,1324065,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,64,-,2884915,2885755,167296756
5_SKEWEDCONSTHEIGHT,double,-,1,64,w,1590532,1597320,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,64,W,1286102,1292844,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,64,h,1767564,1774331,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,64,H,1495860,1502757,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,128,-,3000827,3001686,167296756
5_SKEWEDCONSTHEIGHT,double,-,1,128,w,1550429,1557242,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,128,W,1290122,1296963,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,128,h,1784467,1791242,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,128,H,1535901,1542697,167558900
5_SKEWEDCONSTHEIGHT,double,-,1,256,-,3423863,3424728,167296756
